,production_date,mileage,model_date,carconfig,colour,transmission,drive_unit,wheel,owners,licence,brand,model_name,age,engine_displacement,power,fuel_type,number_of_doors,price,test
136,2015,71553,IV (CA40) 2012 – 2015 ,внедорожник 5 дв.,коричневый,автоматическая,полный,Левый,3 или более,Оригинал,Toyota ,RAV4 ,,2.2 LTR ,149, Дизель,5,1745000,0
137,2019,64124,VII (G30/G31) 2016 – 2020 ,седан,чёрный,автоматическая,полный,Левый,2 владельца,Оригинал,BMW ,5 серии ,,2.0 LTR ,190, Дизель,4,2925000,0
138,2007,187882,X 2007 – 2010 ,седан,бежевый,механическая,передний,Левый,3 или более,Дубликат,Mitsubishi ,Lancer ,,1.5 LTR ,109, Бензин,4,400000,0
139,2010,141566,I Рестайлинг 2010 – 2013 ,хэтчбек 5 дв.,чёрный,автоматическая,передний,Левый,1 владелец,Дубликат,Nissan ,Tiida ,,1.6 LTR ,110, Бензин,5,565000,0
140,2010,168000,II Рестайлинг 2009 – 2013 ,внедорожник 5 дв.,синий,вариатор,передний,Левый,1 владелец,Оригинал,Mitsubishi ,Outlander ,,2.0 LTR ,147, Бензин,5,917000,0
141,2008,141986,I Рестайлинг 2005 – 2008 ,компактвэн,красный,автоматическая,передний,Левый,3 или более,Оригинал,Hyundai ,Matrix ,,1.6 LTR ,103, Бензин,5,350000,0
142,2020,23000,II Рестайлинг 2018 – н.в. ,седан,бежевый,механическая,передний,Левый,1 владелец,Оригинал,Renault ,Logan ,,1.6 LTR ,82, Бензин,4,859000,0
143,2016,77000,VII (XV50) Рестайлинг 2014 – 2017 ,седан,чёрный,автоматическая,передний,Левый,3 или более,Оригинал,Toyota ,Camry ,5 лет,2.0 LTR ,150, Бензин,4,1379000,0
144,2019,4912,2017 – н.в. ,хэтчбек 5 дв.,голубой,механическая,передний,Левый,1 владелец,Оригинал,Hyundai ,i30 N ,2 года и 3 месяца,2.0 LTR ,275, Бензин,5,1888000,0
145,2008,182000,III 2007 – 2011 ,внедорожник 5 дв.,красный,механическая,полный,Левый,2 владельца,Оригинал,Subaru ,Forester ,,2.0 LTR ,150, Бензин,5,615000,0
146,2008,95000,1998 – 2012 ,седан,чёрный,механическая,передний,Левый,2 владельца,Оригинал,Peugeot ,206 ,,1.4 LTR ,75, Бензин,4,250000,0
147,2017,147477,"VI (W222, C217) Рестайлинг 2017 – 2020 ",седан,серый,автоматическая,полный,Левый,2 владельца,Оригинал,Mercedes-Benz ,S-Класс ,,2.9 LTR ,340, Дизель,4,4335000,0
148,2020,23000,II Рестайлинг 2018 – н.в. ,седан,бежевый,механическая,передний,Левый,1 владелец,Оригинал,Renault ,Logan ,,1.6 LTR ,82, Бензин,4,859000,0
149,2008,95000,1998 – 2012 ,седан,чёрный,механическая,передний,Левый,2 владельца,Оригинал,Peugeot ,206 ,,1.4 LTR ,75, Бензин,4,250000,0
150,2018,85000,IV Рестайлинг 2 2016 – 2018 ,внедорожник 5 дв.,белый,вариатор,полный,Левый,1 владелец,Оригинал,Subaru ,Forester ,,2.0 LTR ,150, Бензин,5,1899000,0
151,2016,77000,VII (XV50) Рестайлинг 2014 – 2017 ,седан,чёрный,автоматическая,передний,Левый,3 или более,Оригинал,Toyota ,Camry ,5 лет,2.0 LTR ,150, Бензин,4,1379000,0
152,2019,4912,2017 – н.в. ,хэтчбек 5 дв.,голубой,механическая,передний,Левый,1 владелец,Оригинал,Hyundai ,i30 N ,2 года и 3 месяца,2.0 LTR ,275, Бензин,5,1888000,0
153,2012,128000,II 2008 – 2013 ,лифтбек,чёрный,автоматическая,передний,Левый,3 или более,Дубликат,Skoda ,Superb ,8 лет и 6 месяцев,1.8 LTR ,152, Бензин,5,740000,0
154,2008,182000,III 2007 – 2011 ,внедорожник 5 дв.,красный,механическая,полный,Левый,2 владельца,Оригинал,Subaru ,Forester ,,2.0 LTR ,150, Бензин,5,615000,0
155,2017,147477,"VI (W222, C217) Рестайлинг 2017 – 2020 ",седан,серый,автоматическая,полный,Левый,2 владельца,Оригинал,Mercedes-Benz ,S-Класс ,,2.9 LTR ,340, Дизель,4,4335000,0
156,2011,202000,III Рестайлинг 2010 – 2015 ,компактвэн,коричневый,механическая,передний,Левый,2 владельца,Оригинал,Volkswagen ,Caddy ,,1.2 LTR ,105, Бензин,4,512600,0
157,2013,122000,"XI (E160, E170) 2012 – 2016 ",седан,чёрный,вариатор,передний,Левый,3 или более,Оригинал,Toyota ,Corolla ,,1.6 LTR ,122, Бензин,4,1017000,0
158,2013,136822,VI (F3x) 2011 – 2016 ,седан,белый,автоматическая,задний,Левый,2 владельца,Оригинал,BMW ,3 серии ,,2.0 LTR ,184, Бензин,4,1265000,0
159,2012,133000,III 2011 – 2015 ,седан,белый,автоматическая,передний,Левый,1 владелец,Оригинал,Kia ,Rio ,9 лет,1.4 LTR ,107, Бензин,4,485000,0
160,2013,149918,VI (F10/F11/F07) Рестайлинг 2013 – 2017 ,седан,белый,автоматическая,задний,Левый,3 или более,Дубликат,BMW ,5 серии ,,2.0 LTR ,184, Дизель,4,1470000,0
161,2012,181230,I 2010 – 2014 ,хэтчбек 5 дв.,синий,автоматическая,передний,Левый,3 или более,Оригинал,Hyundai ,Solaris ,,1.6 LTR ,123, Бензин,5,588000,0
162,2016,145760,I (F26) 2014 – 2018 ,внедорожник 5 дв.,белый,автоматическая,полный,Левый,2 владельца,Оригинал,BMW ,X4 ,,2.0 LTR ,190, Дизель,5,2022000,0
163,2014,142271,III (C7) 2012 – 2014 ,универсал 5 дв.,чёрный,роботизированная,полный,Левый,1 владелец,Оригинал,Audi ,A6 allroad ,,3.0 LTR ,245, Дизель,5,1899000,0
164,2018,57171,I Рестайлинг 2 2017 – н.в. ,внедорожник 5 дв.,синий,автоматическая,полный,Левый,3 или более,Оригинал,Infiniti ,QX80 ,,5.6 LTR ,405, Бензин,5,4090000,0
165,2013,130817,I Рестайлинг 2011 – 2016 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,2 владельца,Оригинал,Volkswagen ,Tiguan ,,2.0 LTR ,180, Бензин,5,1115000,0
166,2016,108123,VI (F3x) Рестайлинг 2015 – 2020 ,седан,чёрный,автоматическая,задний,Левый,3 или более,Оригинал,BMW ,3 серии ,,2.0 LTR ,190, Дизель,4,1749000,0
167,2004,243080,I 2002 – 2007 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,3 или более,Оригинал,Volkswagen ,Touareg ,,3.2 LTR ,241," Бензин, газобаллонное оборудование",5,478000,0
168,2010,132000,I 2006 – 2011 ,внедорожник 5 дв.,белый,автоматическая,полный,Левый,3 или более,Оригинал,Opel ,Antara ,,2.4 LTR ,140, Бензин,5,639000,0
169,2005,160000,1987 – 2008 ,хэтчбек 3 дв.,серебристый,механическая,передний,Левый,3 или более,Дубликат,LADA (ВАЗ) ,1111 Ока ,,0.8 LTR ,33, Бензин,3,55300,0
170,2017,84340,I 2015 – н.в. ,седан,чёрный,роботизированная,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Vesta ,,1.8 LTR ,122, Бензин,4,590000,0
171,2013,297117,IV 2012 – 2015 ,внедорожник 5 дв.,красный,механическая,полный,Левый,1 владелец,Оригинал,Subaru ,Forester ,,2.0 LTR ,150, Бензин,5,940000,0
172,2014,70457,I (8U) 2011 – 2014 ,внедорожник 5 дв.,белый,роботизированная,полный,Левый,3 или более,Дубликат,Audi ,Q3 ,,2.0 LTR ,170, Бензин,5,1120000,0
173,2018,45000,II Рестайлинг 2016 – 2019 ,внедорожник 5 дв.,серый,автоматическая,передний,Левый,1 владелец,Оригинал,Ford ,Kuga ,,2.5 LTR ,150, Бензин,5,1399000,0
174,2016,102443,II (F16) 2014 – 2020 ,внедорожник 5 дв.,белый,автоматическая,полный,Левый,3 или более,Оригинал,BMW ,X6 ,,3.0 LTR ,306, Бензин,5,2785000,0
175,2016,149938,II Рестайлинг 2014 – 2018 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,3 или более,Оригинал,Volkswagen ,Touareg ,,3.6 LTR ,249, Бензин,5,2080000,0
176,2019,82456,IV 2017 – 2020 ,седан,красный,автоматическая,передний,Левый,1 владелец,Оригинал,Kia ,Rio ,,1.6 LTR ,123, Бензин,4,950000,0
177,2006,200000,1997 – 2009 ,универсал 5 дв.,серебристый,механическая,передний,Левый,3 или более,Оригинал,LADA (ВАЗ) ,2111 ,,1.6 LTR ,90, Бензин,5,70000,0
178,2018,92407,III (A7) Рестайлинг 2017 – 2020 ,лифтбек,белый,автоматическая,передний,Левый,2 владельца,Оригинал,Skoda ,Octavia ,,1.6 LTR ,110, Бензин,5,990000,0
179,2019,8000,XII (E210) 2018 – н.в. ,седан,белый,вариатор,передний,Левый,1 владелец,Оригинал,Toyota ,Corolla ,,1.6 LTR ,122, Бензин,4,1400000,0
180,2014,150822,II (F25) Рестайлинг 2014 – 2017 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,1 владелец,Оригинал,BMW ,X3 ,,2.0 LTR ,190, Дизель,5,1619000,0
181,1990,361000,1988 – 1998 ,седан,зелёный,автоматическая,задний,Левый,3 или более,Оригинал,Volvo ,940 ,,2.3 LTR ,131, Бензин,4,125000,0
182,2016,51515,I 2014 – 2017 ,внедорожник 5 дв.,серый,автоматическая,полный,Левый,3 или более,Оригинал,Lexus ,NX ,,2.0 LTR ,238, Бензин,5,2460000,0
183,2005,210000,II 2003 – 2006 ,седан,серый,автоматическая,передний,Левый,3 или более,Дубликат,Toyota ,Avensis ,,2.0 LTR ,147, Бензин,4,555000,0
184,2006,170000,2004 – 2013 ,хэтчбек 5 дв.,красный,механическая,передний,Левый,3 или более,Оригинал,Chevrolet ,Lacetti ,,1.6 LTR ,109, Бензин,5,289000,0
185,2014,144359,VII (XV50) 2011 – 2014 ,седан,белый,автоматическая,передний,Левый,3 или более,Дубликат,Toyota ,Camry ,,2.5 LTR ,181, Бензин,4,1100000,0
186,2020,18800,I 2015 – н.в. ,седан,белый,механическая,передний,Левый,2 владельца,Оригинал,LADA (ВАЗ) ,Vesta ,,1.6 LTR ,106, Бензин,4,699990,0
187,2018,67367,IV 2018 – н.в. ,внедорожник 5 дв.,серый,автоматическая,полный,Левый,1 владелец,Оригинал,Hyundai ,Santa Fe ,,2.2 LTR ,200, Дизель,5,2467000,0
188,2016,163961,"V (W213, S213, C238) 2016 – н.в. ",седан,чёрный,автоматическая,задний,Левый,3 или более,Дубликат,Mercedes-Benz ,E-Класс ,,2.0 LTR ,184, Бензин,4,1590000,0
189,2012,76500,II 2007 – 2013 ,универсал 5 дв.,коричневый,автоматическая,полный,Левый,1 владелец,Оригинал,Volvo ,XC70 ,,2.4 LTR ,163, Дизель,5,1510000,0
190,2019,24548,III (G01) 2017 – н.в. ,внедорожник 5 дв.,серебристый,автоматическая,полный,Левый,2 владельца,Оригинал,BMW ,X3 ,1 год и 9 месяцев,2.0 LTR ,190, Дизель,5,3645000,0
191,2018,40000,I 2014 – 2018 ,внедорожник 5 дв.,чёрный,роботизированная,полный,Левый,2 владельца,Оригинал,Porsche ,Macan ,3 года и 6 месяцев,2.0 LTR ,252, Бензин,5,3699000,0
192,2018,97454,VII (G30/G31) 2016 – 2020 ,седан,белый,автоматическая,полный,Левый,1 владелец,Оригинал,BMW ,5 серии ,,2.0 LTR ,249, Бензин,4,2890000,0
193,2020,13150,IV Рестайлинг 2020 – н.в. ,седан,чёрный,автоматическая,передний,Левый,1 владелец,Оригинал,Kia ,Rio ,,1.6 LTR ,123, Бензин,4,1140000,0
