,production_date,mileage,model_date,carconfig,colour,transmission,drive_unit,wheel,owners,licence,brand,model_name,age,engine_displacement,power,fuel_type,number_of_doors,price,test
138,2015,90900,IV (CA40) 2012 – 2015 ,внедорожник 5 дв.,серый,автоматическая,полный,Левый,2 владельца,Оригинал,Toyota ,RAV4 ,,2.2 LTR ,149, Дизель,5,1689000,0
139,2009,145000,I Рестайлинг 2006 – 2012 ,хэтчбек 5 дв.,белый,автоматическая,передний,Левый,3 или более,Оригинал,Chevrolet ,Aveo ,,1.4 LTR ,101, Бензин,5,365000,0
140,2006,166000,I 2002 – 2008 ,внедорожник 5 дв.,серый,автоматическая,полный,Левый,3 или более,Оригинал,Mitsubishi ,Outlander ,,2.4 LTR ,160, Бензин,5,520000,0
141,2013,118586,I 2010 – 2013 ,внедорожник 5 дв.,зелёный,автоматическая,полный,Левый,1 владелец,Оригинал,Hyundai ,ix35 ,,2.0 LTR ,150, Бензин,5,955000,0
142,2019,54600,IV Рестайлинг 2018 – 2020 ,седан,коричневый,автоматическая,передний,Левый,2 владельца,Оригинал,Kia ,Optima ,,2.0 LTR ,150, Бензин,4,1600000,0
143,2014,139324,IV 2012 – 2017 ,внедорожник 5 дв.,чёрный,вариатор,полный,Левый,2 владельца,Оригинал,Nissan ,Pathfinder ,,3.5 LTR ,249, Бензин,5,1430000,0
144,2014,115825,I 2012 – 2016 ,внедорожник 5 дв.,белый,автоматическая,передний,Левый,1 владелец,Оригинал,Opel ,Mokka ,,1.4 LTR ,140, Бензин,5,875000,0
145,2005,297139,IX 2000 – 2007 ,седан,чёрный,автоматическая,передний,Левый,3 или более,Оригинал,Mitsubishi ,Lancer ,,1.6 LTR ,98, Бензин,4,190000,0
146,2015,130453,I 2012 – 2017 ,лифтбек,белый,механическая,передний,Левый,1 владелец,Оригинал,Skoda ,Rapid ,,1.2 LTR ,75, Бензин,5,525000,0
147,2019,51161,I 2015 – н.в. ,универсал 5 дв.,белый,роботизированная,передний,Левый,2 владельца,Дубликат,LADA (ВАЗ) ,Vesta ,,1.8 LTR ,122, Бензин,5,799000,0
148,2016,149882,II Рестайлинг 2015 – 2018 ,минивэн,белый,механическая,задний,Левый,3 или более,Оригинал,Hyundai ,H-1 ,,2.5 LTR ,116, Дизель,5,1455000,0
149,2009,209065,II 2005 – 2009 ,седан,чёрный,механическая,передний,Левый,1 владелец,Оригинал,Kia ,Rio ,,1.4 LTR ,97, Бензин,4,354000,0
150,2012,121586,III 2011 – 2015 ,седан,красный,роботизированная,передний,Левый,1 владелец,Оригинал,Ford ,Focus ,,1.6 LTR ,125, Бензин,4,597000,0
151,2015,96400,I 2011 – 2016 ,внедорожник 5 дв.,чёрный,механическая,передний,Левый,2 владельца,Оригинал,Geely ,Emgrand X7 ,,2.0 LTR ,139, Бензин,5,550000,0
152,2006,166000,I 2002 – 2008 ,внедорожник 5 дв.,серый,автоматическая,полный,Левый,3 или более,Оригинал,Mitsubishi ,Outlander ,,2.4 LTR ,160, Бензин,5,520000,0
153,2016,85386,IV 2015 – 2018 ,седан,красный,автоматическая,передний,Левый,1 владелец,Оригинал,Kia ,Optima ,,2.0 LTR ,150, Бензин,4,1359000,0
154,2007,159000,I (BK) Рестайлинг 2006 – 2009 ,хэтчбек 5 дв.,серый,автоматическая,передний,Левый,1 владелец,Оригинал,Mazda ,3 ,,1.6 LTR ,105, Бензин,5,399000,0
155,2005,258359,I (BK) 2003 – 2006 ,седан,красный,автоматическая,передний,Левый,3 или более,Оригинал,Mazda ,3 ,,1.6 LTR ,105, Бензин,4,285000,0
156,2018,58000,I Рестайлинг 2015 – н.в. ,внедорожник 5 дв.,белый,механическая,полный,Левый,1 владелец,Оригинал,Renault ,Duster ,,1.5 LTR ,109, Дизель,5,1090000,0
157,2016,166839,III Prime 2014 – 2017 ,внедорожник 5 дв.,серый,автоматическая,полный,Левый,1 владелец,Оригинал,Kia ,Sorento ,,2.2 LTR ,200, Дизель,5,1805000,0
158,2007,125402,2000 – 2010 ,универсал 5 дв.,бежевый,автоматическая,передний,Левый,2 владельца,Оригинал,Chrysler ,PT Cruiser ,,2.4 LTR ,152, Бензин,5,399000,0
159,2008,220220,II Рестайлинг 2007 – 2011 ,седан,фиолетовый,механическая,передний,Левый,1 владелец,Оригинал,Ford ,Focus ,,1.6 LTR ,115, Бензин,4,405000,0
160,2019,21741,VII (G30/G31) 2016 – 2020 ,седан,белый,автоматическая,полный,Левый,1 владелец,Оригинал,BMW ,5 серии ,,2.0 LTR ,190, Дизель,4,3099000,0
161,2019,74130,I Рестайлинг 2018 – н.в. ,седан,серебристый,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Granta ,,1.6 LTR ,87, Бензин,4,420000,0
162,2010,145386,I 2010 – 2012 ,купе,белый,механическая,передний,Левый,3 или более,Оригинал,Peugeot ,RCZ ,,1.6 LTR ,200, Бензин,2,925000,0
163,2011,42662,H Рестайлинг 2006 – 2014 ,седан,серый,механическая,передний,Левый,2 владельца,Оригинал,Opel ,Astra ,,1.6 LTR ,115, Бензин,4,585000,0
164,2012,86000,I Рестайлинг 2011 – 2015 ,хэтчбек 5 дв.,синий,автоматическая,передний,Левый,3 или более,Оригинал,Peugeot ,308 ,,1.6 LTR ,120, Бензин,5,465000,0
165,2019,89000,IV 2017 – 2020 ,седан,белый,автоматическая,передний,Левый,1 владелец,Оригинал,Kia ,Rio ,2 года и 4 месяца,1.4 LTR ,100, Бензин,4,859000,0
166,2017,147198,I Рестайлинг 2015 – н.в. ,внедорожник 5 дв.,чёрный,механическая,полный,Левый,1 владелец,Оригинал,Renault ,Duster ,,1.5 LTR ,109, Дизель,5,875000,0
167,2007,157000,A Рестайлинг 2006 – 2010 ,компактвэн,чёрный,роботизированная,передний,Левый,3 или более,Оригинал,Opel ,Meriva ,,1.6 LTR ,105, Бензин,5,285000,0
168,2017,77135,VI (F3x) Рестайлинг 2015 – 2020 ,седан,оранжевый,автоматическая,полный,Левый,1 владелец,Оригинал,BMW ,3 серии ,,2.0 LTR ,184, Бензин,4,1849000,0
169,2007,174338,VIII 2005 – 2009 ,седан,синий,автоматическая,передний,Левый,3 или более,Оригинал,Honda ,Civic ,,1.8 LTR ,140, Бензин,4,450000,0
170,2018,46227,I Рестайлинг 1993 – 2020 ,внедорожник 3 дв.,серебристый,механическая,полный,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,2121 (4x4) ,,1.7 LTR ,83," Бензин, газобаллонное оборудование",3,559900,0
171,2013,99311,2013 – 2017 ,внедорожник 5 дв.,белый,автоматическая,полный,Левый,2 владельца,Оригинал,Infiniti ,QX70 ,,3.7 LTR ,333, Бензин,5,1830000,0
172,2017,39941,II Рестайлинг 2016 – 2019 ,внедорожник 5 дв.,чёрный,автоматическая,передний,Левый,1 владелец,Оригинал,Ford ,Kuga ,,2.5 LTR ,150, Бензин,5,1559000,0
173,2004,241745,IV Рестайлинг 2004 – 2008 ,минивэн,серый,механическая,передний,Левый,1 владелец,Оригинал,Chrysler ,Voyager ,,2.5 LTR ,143, Дизель,5,445000,0
174,2015,213088,I Рестайлинг 2011 – 2016 ,внедорожник 5 дв.,белый,автоматическая,полный,Левый,1 владелец,Оригинал,Volkswagen ,Tiguan ,,2.0 LTR ,170, Бензин,5,1170000,0
175,2008,236333,200 Series 2007 – 2012 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,3 или более,Оригинал,Toyota ,Land Cruiser ,,4.5 LTR ,235, Дизель,5,2077000,0
176,2012,178355,II 2008 – 2013 ,седан,чёрный,автоматическая,передний,Левый,2 владельца,Оригинал,Kia ,Cerato ,,1.6 LTR ,126, Бензин,4,699000,0
177,2003,180100,II Рестайлинг 2000 – 2006 ,внедорожник 5 дв.,красный,автоматическая,полный,Левый,1 владелец,Оригинал,Suzuki ,Grand Vitara ,,2.7 LTR ,172, Бензин,5,450000,0
178,2007,200466,I Рестайлинг 2007 – 2016 ,внедорожник 5 дв.,серый,механическая,полный,Левый,1 владелец,Оригинал,Land Rover ,Defender ,,2.4 LTR ,122, Дизель,5,1477000,0
179,2009,170901,IV 2006 – 2010 ,седан,серебристый,автоматическая,передний,Левый,1 владелец,Оригинал,Ford ,Mondeo ,,2.0 LTR ,140, Дизель,4,555000,0
180,2007,288934,I Рестайлинг 2 2004 – 2011 ,седан,синий,механическая,передний,Левый,2 владельца,Оригинал,Kia ,Spectra ,,1.6 LTR ,101, Бензин,4,180000,0
181,2014,133000,I 2011 – 2015 ,внедорожник 5 дв.,белый,автоматическая,полный,Левый,2 владельца,Оригинал,Mazda ,CX-5 ,,2.0 LTR ,150, Бензин,5,1339000,0
182,2015,113397,I Рестайлинг 2014 – 2017 ,седан,серебристый,автоматическая,передний,Левый,1 владелец,Оригинал,Hyundai ,Solaris ,,1.4 LTR ,107, Бензин,4,630000,0
183,2006,174000,II 2004 – 2008 ,внедорожник 5 дв.,коричневый,автоматическая,полный,Левый,3 или более,Оригинал,Kia ,Sportage ,,2.0 LTR ,112, Дизель,5,565000,0
184,2004,327742,I Рестайлинг 2003 – 2006 ,седан,чёрный,автоматическая,передний,Левый,3 или более,Дубликат,Kia ,Magentis ,,2.0 LTR ,136, Бензин,4,150000,0
185,2009,145000,I Рестайлинг 2006 – 2012 ,хэтчбек 5 дв.,белый,автоматическая,передний,Левый,3 или более,Оригинал,Chevrolet ,Aveo ,,1.4 LTR ,101, Бензин,5,365000,0
186,2016,85386,IV 2015 – 2018 ,седан,красный,автоматическая,передний,Левый,1 владелец,Оригинал,Kia ,Optima ,,2.0 LTR ,150, Бензин,4,1359000,0
187,2018,58000,I Рестайлинг 2015 – н.в. ,внедорожник 5 дв.,белый,механическая,полный,Левый,1 владелец,Оригинал,Renault ,Duster ,,1.5 LTR ,109, Дизель,5,1090000,0
188,2019,21741,VII (G30/G31) 2016 – 2020 ,седан,белый,автоматическая,полный,Левый,1 владелец,Оригинал,BMW ,5 серии ,,2.0 LTR ,190, Дизель,4,3099000,0
189,2014,115825,I 2012 – 2016 ,внедорожник 5 дв.,белый,автоматическая,передний,Левый,1 владелец,Оригинал,Opel ,Mokka ,,1.4 LTR ,140, Бензин,5,875000,0
190,2005,258359,I (BK) 2003 – 2006 ,седан,красный,автоматическая,передний,Левый,3 или более,Оригинал,Mazda ,3 ,,1.6 LTR ,105, Бензин,4,285000,0
191,2019,89000,IV 2017 – 2020 ,седан,белый,автоматическая,передний,Левый,1 владелец,Оригинал,Kia ,Rio ,2 года и 4 месяца,1.4 LTR ,100, Бензин,4,859000,0
192,2015,130453,I 2012 – 2017 ,лифтбек,белый,механическая,передний,Левый,1 владелец,Оригинал,Skoda ,Rapid ,,1.2 LTR ,75, Бензин,5,525000,0
193,2013,99311,2013 – 2017 ,внедорожник 5 дв.,белый,автоматическая,полный,Левый,2 владельца,Оригинал,Infiniti ,QX70 ,,3.7 LTR ,333, Бензин,5,1830000,0
194,2010,145386,I 2010 – 2012 ,купе,белый,механическая,передний,Левый,3 или более,Оригинал,Peugeot ,RCZ ,,1.6 LTR ,200, Бензин,2,925000,0
195,2019,74130,I Рестайлинг 2018 – н.в. ,седан,серебристый,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Granta ,,1.6 LTR ,87, Бензин,4,420000,0
