,production_date,mileage,model_date,carconfig,colour,transmission,drive_unit,wheel,owners,licence,brand,model_name,age,engine_displacement,power,fuel_type,number_of_doors,price,test
141,2005,183000,2003 – 2009 ,седан,серебристый,механическая,задний,Левый,3 или более,Оригинал,ГАЗ ,31105 «Волга» ,15 лет и 10 месяцев,2.3 LTR ,131, Бензин,4,59000,0
142,2013,76000,II Рестайлинг 2010 – 2014 ,хэтчбек 5 дв.,белый,механическая,передний,Левый,2 владельца,Оригинал,Skoda ,Fabia ,,1.2 LTR ,70, Бензин,5,496000,0
143,2018,293652,I Рестайлинг 2017 – 2020 ,лифтбек,белый,механическая,передний,Левый,1 владелец,Оригинал,Skoda ,Rapid ,,1.6 LTR ,90, Бензин,5,523000,0
144,2012,120000,II 2010 – 2015 ,компактвэн,белый,роботизированная,передний,Левый,3 или более,Оригинал,Volkswagen ,Touran ,,1.4 LTR ,140, Бензин,5,756000,0
145,2012,97500,II (W246) 2011 – 2014 ,хэтчбек 5 дв.,красный,роботизированная,передний,Левый,2 владельца,Оригинал,Mercedes-Benz ,B-Класс ,,1.6 LTR ,122, Бензин,5,878000,0
146,2017,240216,II Рестайлинг 2016 – 2018 ,компактвэн,белый,механическая,передний,Левый,3 или более,Оригинал,Citroen ,C4 Picasso ,,1.6 LTR ,115, Дизель,5,739000,0
147,2012,157000,II 2009 – 2012 ,внедорожник 5 дв.,коричневый,автоматическая,полный,Левый,2 владельца,Оригинал,Kia ,Sorento ,,2.4 LTR ,175, Бензин,5,1150000,0
148,2017,240216,II Рестайлинг 2016 – 2018 ,компактвэн,белый,механическая,передний,Левый,3 или более,Оригинал,Citroen ,C4 Picasso ,,1.6 LTR ,115, Дизель,5,739000,0
149,2015,85012,I 2010 – 2015 ,внедорожник 5 дв.,белый,механическая,полный,Левый,1 владелец,Оригинал,Renault ,Duster ,,2.0 LTR ,135, Бензин,5,830000,0
150,2015,95855,Mk6 Рестайлинг 2012 – 2019 ,седан,белый,механическая,передний,Левый,1 владелец,Оригинал,Ford ,Fiesta ,,1.6 LTR ,105, Бензин,4,659000,0
151,2012,149203,V 2010 – 2015 ,внедорожник 5 дв.,серый,автоматическая,полный,Левый,2 владельца,Оригинал,Ford ,Explorer ,,3.5 LTR ,294, Бензин,5,1095000,0
152,2014,161000,VI (F3x) 2011 – 2016 ,седан,синий,автоматическая,задний,Левый,1 владелец,Оригинал,BMW ,3 серии ,,2.0 LTR ,184, Бензин,4,1149000,0
153,2003,262671,V (XV30) 2001 – 2004 ,седан,серый,автоматическая,передний,Левый,2 владельца,Оригинал,Toyota ,Camry ,,2.4 LTR ,152, Бензин,4,499000,0
154,2010,115868,III (C6) Рестайлинг 2008 – 2011 ,седан,чёрный,автоматическая,полный,Левый,3 или более,Оригинал,Audi ,A6 ,,2.8 LTR ,220, Бензин,4,834900,0
155,2018,35383,I 2015 – н.в. ,универсал 5 дв.,красный,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Vesta ,2 года и 10 месяцев,1.6 LTR ,106, Бензин,5,729000,0
156,2015,89043,I Рестайлинг 2014 – 2019 ,седан,коричневый,автоматическая,полный,Левый,2 владельца,Оригинал,Infiniti ,Q70 ,,3.7 LTR ,333, Бензин,4,1845000,0
157,2013,137475,I Рестайлинг 2011 – 2016 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,1 владелец,Оригинал,Volkswagen ,Tiguan ,,2.0 LTR ,140, Дизель,5,959000,0
158,2013,105000,B7 2011 – 2015 ,седан,чёрный,роботизированная,передний,Левый,3 или более,Оригинал,Volkswagen ,Passat ,,1.8 LTR ,152, Бензин,4,759000,0
159,2018,80500,I 2016 – 2020 ,внедорожник 5 дв.,серый,механическая,полный,Левый,1 владелец,Оригинал,Renault ,Kaptur ,,2.0 LTR ,143, Бензин,5,1199000,0
160,2013,108382,II 2011 – 2016 ,седан,серый,механическая,передний,Левый,1 владелец,Оригинал,Chevrolet ,Cobalt ,,1.5 LTR ,105, Бензин,4,479000,0
161,2008,80784,I 2002 – 2009 ,внедорожник 5 дв.,зелёный,механическая,полный,Левый,3 или более,Оригинал,Chevrolet ,Niva ,,1.7 LTR ,80, Бензин,5,254000,0
162,2017,116822,IV 2017 – 2020 ,седан,чёрный,автоматическая,передний,Левый,2 владельца,Оригинал,Kia ,Rio ,,1.6 LTR ,123, Бензин,4,917000,0
163,2008,84000,II Рестайлинг (XW20) 2005 – 2011 ,хэтчбек 5 дв.,белый,автоматическая,передний,Правый,1 владелец,Оригинал,Toyota ,Prius ,13 лет и 3 месяца,1.5 LTR ,76, Гибрид,5,775000,0
164,2010,137500,I 2009 – 2014 ,внедорожник 5 дв.,серый,роботизированная,передний,Левый,3 или более,Оригинал,Skoda ,Yeti ,,1.2 LTR ,105, Бензин,5,479000,0
165,2013,93000,I Рестайлинг 2010 – 2013 ,внедорожник 5 дв.,серый,механическая,передний,Левый,2 владельца,Оригинал,Nissan ,Qashqai ,,1.6 LTR ,114, Бензин,5,789000,0
166,2020,8600,II 2020 – н.в. ,лифтбек,белый,автоматическая,передний,Левый,1 владелец,Оригинал,Skoda ,Rapid ,,1.6 LTR ,110, Бензин,5,1130000,0
167,2018,48592,I 2016 – н.в. ,внедорожник 5 дв.,чёрный,роботизированная,полный,Левый,1 владелец,Оригинал,Skoda ,Kodiaq ,,1.4 LTR ,150, Бензин,5,2065000,0
168,2012,163500,200 Series Рестайлинг 1 2012 – 2015 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,1 владелец,Оригинал,Toyota ,Land Cruiser ,8 лет и 7 месяцев,4.5 LTR ,235, Дизель,5,2640000,0
169,2013,75297,I 2010 – 2015 ,внедорожник 5 дв.,серебристый,механическая,полный,Левый,1 владелец,Оригинал,Renault ,Duster ,,2.0 LTR ,135, Бензин,5,690000,0
170,2017,76101,I 2011 – 2018 ,седан,чёрный,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Granta ,,1.6 LTR ,87, Бензин,4,297300,0
171,2007,162248,II Рестайлинг 2006 – 2009 ,седан,серебристый,механическая,передний,Левый,3 или более,Дубликат,Toyota ,Avensis ,,1.8 LTR ,129, Бензин,4,543900,0
172,2017,86158,"V (W213, S213, C238) 2016 – н.в. ",купе,белый,автоматическая,задний,Левый,2 владельца,Оригинал,Mercedes-Benz ,E-Класс ,,2.0 LTR ,184, Бензин,2,3097000,0
173,2013,136000,2001 – 2013 ,хэтчбек 5 дв.,белый,механическая,передний,Левый,3 или более,Оригинал,LADA (ВАЗ) ,2114 ,,1.6 LTR ,81, Бензин,5,180000,0
174,2014,127355,I Рестайлинг 2013 – 2015 ,внедорожник 5 дв.,синий,автоматическая,передний,Левый,1 владелец,Оригинал,Hyundai ,ix35 ,,2.0 LTR ,150, Бензин,5,877500,0
175,2013,93710,I 2010 – 2014 ,внедорожник 5 дв.,белый,вариатор,полный,Левый,3 или более,Оригинал,Nissan ,Juke ,,1.6 LTR ,190, Бензин,5,1047000,0
176,2013,154000,200 Series Рестайлинг 1 2012 – 2015 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,1 владелец,Оригинал,Toyota ,Land Cruiser ,,4.6 LTR ,309, Бензин,5,2565000,0
177,2008,100000,1982 – 2012 ,седан,синий,механическая,задний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,2107 ,12 лет и 7 месяцев,1.6 LTR ,73, Бензин,4,119000,0
178,2013,69000,I 2010 – 2014 ,седан,серебристый,механическая,передний,Левый,1 владелец,Оригинал,Hyundai ,Solaris ,,1.6 LTR ,123, Бензин,4,589000,0
179,2019,24863,I Рестайлинг 2 2016 – 2020 ,внедорожник 5 дв.,белый,вариатор,полный,Левый,2 владельца,Оригинал,Mitsubishi ,ASX ,,2.0 LTR ,150, Бензин,5,1799000,0
180,2008,133812,II (S51) 2008 – 2012 ,внедорожник 5 дв.,коричневый,автоматическая,полный,Левый,2 владельца,Оригинал,Infiniti ,FX ,,5.0 LTR ,400, Бензин,5,1025000,0
181,2014,167500,I 2013 – 2016 ,внедорожник 5 дв.,серый,вариатор,полный,Левый,2 владельца,Оригинал,Infiniti ,QX60 ,,2.5 LTR ,231, Гибрид,5,1697000,0
182,2018,120879,I Рестайлинг 2015 – н.в. ,внедорожник 5 дв.,серый,механическая,полный,Левый,1 владелец,Оригинал,Renault ,Duster ,,1.6 LTR ,114, Бензин,5,970000,0
183,2004,255000,I Рестайлинг 2003 – 2006 ,седан,серебристый,автоматическая,передний,Левый,3 или более,Оригинал,Kia ,Magentis ,,2.5 LTR ,169, Бензин,4,228000,0
184,2014,130717,I 2012 – 2016 ,внедорожник 5 дв.,серый,автоматическая,полный,Левый,3 или более,Оригинал,Opel ,Mokka ,,1.8 LTR ,140," Бензин, газобаллонное оборудование",5,702200,0
185,2012,203000,III 2011 – 2015 ,седан,серебристый,механическая,передний,Левый,1 владелец,Оригинал,Ford ,Focus ,,1.6 LTR ,105, Бензин,4,517000,0
186,2013,154000,200 Series Рестайлинг 1 2012 – 2015 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,1 владелец,Оригинал,Toyota ,Land Cruiser ,,4.6 LTR ,309, Бензин,5,2565000,0
187,2008,100000,1982 – 2012 ,седан,синий,механическая,задний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,2107 ,12 лет и 7 месяцев,1.6 LTR ,73, Бензин,4,119000,0
188,2019,24863,I Рестайлинг 2 2016 – 2020 ,внедорожник 5 дв.,белый,вариатор,полный,Левый,2 владельца,Оригинал,Mitsubishi ,ASX ,,2.0 LTR ,150, Бензин,5,1799000,0
189,2008,133812,II (S51) 2008 – 2012 ,внедорожник 5 дв.,коричневый,автоматическая,полный,Левый,2 владельца,Оригинал,Infiniti ,FX ,,5.0 LTR ,400, Бензин,5,1025000,0
190,2004,255000,I Рестайлинг 2003 – 2006 ,седан,серебристый,автоматическая,передний,Левый,3 или более,Оригинал,Kia ,Magentis ,,2.5 LTR ,169, Бензин,4,228000,0
191,2020,25007,I Рестайлинг 2018 – н.в. ,седан,синий,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Granta ,,1.6 LTR ,87, Бензин,4,499000,0
192,2018,120879,I Рестайлинг 2015 – н.в. ,внедорожник 5 дв.,серый,механическая,полный,Левый,1 владелец,Оригинал,Renault ,Duster ,,1.6 LTR ,114, Бензин,5,970000,0
193,2011,126000,II 2010 – 2015 ,минивэн,чёрный,роботизированная,передний,Левый,3 или более,Оригинал,Volkswagen ,Sharan ,,2.0 LTR ,140, Дизель,5,829000,0
194,2019,17241,I 2019 – н.в. ,внедорожник 5 дв.,красный,вариатор,передний,Левый,1 владелец,Оригинал,Renault ,Arkana ,,1.3 LTR ,150, Бензин,5,1586000,0
195,2011,152000,III (XA30) Рестайлинг 2010 – 2014 ,внедорожник 5 дв.,коричневый,механическая,полный,Левый,3 или более,Оригинал,Toyota ,RAV4 ,,2.0 LTR ,158, Бензин,5,1167000,0
196,2015,150000,II Рестайлинг 2015 – 2018 ,хэтчбек 5 дв.,серый,механическая,передний,Левый,1 владелец,Оригинал,Kia ,Ceed ,,1.4 LTR ,100, Бензин,5,699000,0
197,2018,72690,I 2015 – н.в. ,универсал 5 дв.,серый,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Vesta ,,1.6 LTR ,106, Бензин,5,719000,0
